# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Mar 11 13:14:43 2022
#
# User preference: *
#
# CONSTRAINT:  where (st_nrvc <> 0)
# CONSTRAINT:  order by st_rotp desc, st_nrvc asc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN cb_flag:        Circumbinary Flag
# COLUMN rv_flag:        Detected by Radial Velocity Variations
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_msinie:      Planet Mass*sin(i) [Earth Mass]
# COLUMN pl_msinieerr1:  Planet Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_msinieerr2:  Planet Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_msinielim:   Planet Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN st_rotp:        Stellar Rotational Period [days]
# COLUMN st_rotperr1:    Stellar Rotational Period [days] Upper Unc.
# COLUMN st_rotperr2:    Stellar Rotational Period [days] Lower Unc.
# COLUMN st_rotplim:     Stellar Rotational Period Limit Flag
# COLUMN glat:           Galactic Latitude [deg]
# COLUMN glon:           Galactic Longitude [deg]
# COLUMN sy_pm:          Total Proper Motion [mas/yr]
# COLUMN sy_pmerr1:      Total Proper Motion Upper Unc [mas/yr]
# COLUMN sy_pmerr2:      Total Proper Motion Lower Unc [mas/yr]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN st_nrvc:        Number of Radial Velocity Time Series
#
loc_rowid,pl_name,hostname,default_flag,sy_snum,cb_flag,rv_flag,soltype,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_age,st_ageerr1,st_ageerr2,st_agelim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,glat,glon,sy_pm,sy_pmerr1,sy_pmerr2,sy_dist,sy_disterr1,sy_disterr2,st_nrvc
2028,HD 218566 b,HD 218566,0,1,0,1,Published Confirmed,0,225.70000000,0.40000000,-0.40000000,0,0.687300,0.000800,-0.000800,0,,,,,66.74150,6.35633,-6.35633,0,0.300000,0.100000,-0.100000,0,0.85,0.03,-0.03,0,0.380,,,0,[Fe/H],8.500,,,0,,,,,-55.10884,74.01673,638.9585993,0.0808959,-0.0808959,28.8274000,0.0429000,-0.0427000,1
2056,HD 219828 b,HD 219828,0,1,0,1,Published Confirmed,0,3.83350000,0.00130000,-0.00130000,0,0.050000,0.000000,0.000000,0,,,,,19.06980,3.17830,-3.17830,0,0.000000,,,0,1.31,0.08,-0.08,0,0.160,,,0,[Fe/H],,,,,,,,,-39.01348,94.26579,7.8870329,0.1029825,-0.1029825,73.1140000,0.3570000,-0.3536000,1
2057,HD 219828 b,HD 219828,0,1,0,1,Published Confirmed,0,3.83350000,0.00130000,-0.00130000,0,,,,,,,,,19.80000,,,0,0.000000,,,0,1.24,,,0,0.190,0.030,-0.030,0,[Fe/H],,,,,,,,,-39.01348,94.26579,7.8870329,0.1029825,-0.1029825,73.1140000,0.3570000,-0.3536000,1
2058,HD 219828 b,HD 219828,1,1,0,1,Published Confirmed,0,3.83492000,0.00014000,-0.00014000,0,0.050700,0.002900,-0.002900,0,,,,,20.97678,3.81396,-3.81396,0,0.101000,0.063000,-0.063000,0,1.18,0.20,-0.20,0,0.180,,,0,[Fe/H],5.690,0.710,-0.710,0,,,,,-39.01348,94.26579,7.8870329,0.1029825,-0.1029825,73.1140000,0.3570000,-0.3536000,1
2060,HD 219828 c,HD 219828,1,1,0,1,Published Confirmed,0,4682.00000000,99.00000000,-99.00000000,0,5.790000,0.410000,-0.410000,0,,,,,4640.31800,731.00900,-731.00900,0,0.810200,0.005100,-0.005100,0,1.18,0.20,-0.20,0,0.180,,,0,[Fe/H],5.690,0.710,-0.710,0,,,,,-39.01348,94.26579,7.8870329,0.1029825,-0.1029825,73.1140000,0.3570000,-0.3536000,1
2061,HD 220074 b,HD 220074,1,1,0,1,Published Confirmed,0,672.09998000,3.70000000,-3.70000000,0,1.600000,0.130000,-0.130000,0,,,,,5288.69120,4214.42580,-4214.42580,0,0.140000,0.050000,-0.050000,0,2.20,2.62,-2.62,0,-0.250,,,0,[Fe/H],,,,,,,,,0.97076,112.43817,9.4479097,0.1129800,-0.1129800,324.5400000,6.4430000,-6.2010000,1
2062,HD 220074 b,HD 220074,0,1,0,1,Published Confirmed,0,672.10000000,3.70000000,-3.70000000,0,1.600000,0.100000,-0.100000,0,,,,,3527.80000,572.10000,-572.10000,0,0.140000,0.050000,-0.050000,0,1.20,0.30,-0.30,0,-0.250,0.250,-0.250,0,[Fe/H],4.500,2.800,-2.800,0,,,,,0.97076,112.43817,9.4479097,0.1129800,-0.1129800,324.5400000,6.4430000,-6.2010000,1
2066,HD 220773 b,HD 220773,1,1,0,1,Published Confirmed,0,3724.70000000,463.00000000,-463.00000000,0,4.940000,0.200000,-0.200000,0,,,,,460.80000,95.00000,-95.00000,0,0.510000,0.100000,-0.100000,0,1.16,,,0,0.090,0.060,-0.060,0,[Fe/H],4.400,,,0,,,,,-48.72579,90.03921,223.9420602,0.0595007,-0.0595007,50.5103000,0.1726000,-0.1715000,1
2068,HD 221287 b,HD 221287,1,1,0,1,Published Confirmed,0,456.10000000,7.70000000,-5.80000000,0,1.250000,0.040000,-0.040000,0,,,,,982.05000,251.08000,-251.08000,0,0.080000,0.170000,-0.050000,0,1.25,0.10,-0.10,0,-0.030,0.050,-0.050,0,[Fe/H],1.300,,,0,,,,,-55.90336,321.70190,181.2374221,0.0587713,-0.0587713,55.9231000,0.1268000,-0.1263000,1
2082,HD 224693 b,HD 224693,1,1,0,1,Published Confirmed,0,26.69040000,0.00190000,-0.00190000,0,0.191000,0.014000,-0.014000,0,,,,,222.48100,38.13960,-38.13960,0,0.104000,0.017000,-0.017000,0,1.31,0.29,-0.29,0,0.270,,,0,[Fe/H],4.120,0.670,-0.670,0,,,,,-77.40177,52.02077,149.5555594,0.0992285,-0.0992285,93.5015000,0.5108000,-0.5053000,1
2083,HD 224693 b,HD 224693,0,1,0,1,Published Confirmed,0,26.73000000,0.02000000,-0.02000000,0,0.192000,,,0,,,,,225.65000,,,0,0.050000,0.030000,-0.030000,0,1.33,0.10,-0.10,0,0.343,0.050,-0.050,0,[Fe/H],,,,,,,,,-77.40177,52.02077,149.5555594,0.0992285,-0.0992285,93.5015000,0.5108000,-0.5053000,1
2086,HD 22781 b,HD 22781,1,1,0,1,Published Confirmed,0,528.07000000,0.14000000,-0.14000000,0,1.167000,0.039000,-0.039000,0,,,,,4338.20000,308.00000,-308.00000,0,0.819100,0.002300,-0.002300,0,0.75,0.03,-0.03,0,-0.370,0.120,-0.120,0,[Fe/H],4.800,4.100,-4.200,0,,,,,-18.56736,160.07235,102.6165600,0.1039730,-0.1039730,32.6034000,0.1151000,-0.1143000,1
2091,HD 23127 b,HD 23127,0,1,0,1,Published Confirmed,0,1214.00000000,9.00000000,-9.00000000,0,2.400000,0.300000,-0.300000,0,,,,,476.70000,63.60000,-63.60000,0,0.440000,0.070000,-0.070000,0,1.13,0.10,-0.10,0,0.340,,,0,[Fe/H],7.100,1.000,-1.000,0,,,,,-46.48356,273.94190,160.7027565,0.0443228,-0.0443228,93.8555000,0.2059000,-0.2050000,1
2092,HD 23127 b,HD 23127,0,1,0,1,Published Confirmed,0,1214.00000000,9.00000000,-9.00000000,0,2.320000,0.060000,-0.060000,0,,,,,521.24120,57.20940,-57.20940,0,0.440000,0.070000,-0.070000,0,1.42,0.20,-0.20,0,0.260,,,0,[Fe/H],,,,,,,,,-46.48356,273.94190,160.7027565,0.0443228,-0.0443228,93.8555000,0.2059000,-0.2050000,1
2094,HD 231701 b,HD 231701,0,1,0,1,Published Confirmed,0,141.60001000,2.80000000,-2.80000000,0,0.560000,0.010000,-0.010000,0,,,,,416.35730,57.20940,-57.20940,0,0.100000,0.080000,-0.080000,0,1.52,0.23,-0.23,0,0.000,,,0,[Fe/H],,,,,,,,,-1.21527,52.17526,65.2671332,0.0532396,-0.0532396,108.8770000,0.4710000,-0.4670000,1
2095,HD 231701 b,HD 231701,1,1,0,1,Published Confirmed,0,141.63000000,0.06700000,-0.06700000,0,0.567000,0.053000,-0.053000,0,,,,,359.14790,79.45750,-79.45750,0,0.130000,0.032000,-0.032000,0,1.21,0.34,-0.34,0,0.050,,,0,[Fe/H],3.430,0.710,-0.710,0,,,,,-1.21527,52.17526,65.2671332,0.0532396,-0.0532396,108.8770000,0.4710000,-0.4670000,1
2108,HD 240210 b,HD 240210,1,1,0,1,Published Confirmed,0,501.75000000,2.33000000,-2.33000000,0,1.160000,,,0,,,,,1655.82000,,,0,0.150000,0.020000,-0.020000,0,0.82,0.15,-0.15,0,-0.180,0.120,-0.120,0,[Fe/H],,,,,,,,,-3.18494,109.49387,19.7316626,0.0526555,-0.0526555,372.4050000,4.8800000,-4.8800000,1
2109,HD 240237 b,HD 240237,0,1,0,1,Published Confirmed,0,745.70000000,13.80000000,-13.80000000,0,1.900000,,,0,,,,,1684.40000,,,0,0.400000,0.100000,-0.100000,0,1.69,0.42,-0.42,0,-0.260,0.070,-0.070,0,[Fe/H],,,,,,,,,-2.50297,110.52101,4.2946200,0.0495744,-0.0495744,933.3770000,31.9885000,-31.9885000,1
2110,HD 240237 b,HD 240237,1,1,0,1,Published Confirmed,0,745.70001000,14.00000000,-14.00000000,0,1.920000,0.160000,-0.160000,0,,,,,5050.31870,1773.49140,-1773.49140,0,0.400000,0.100000,-0.100000,0,8.76,4.21,-4.21,0,-0.250,,,0,[Fe/H],,,,,,,,,-2.50297,110.52101,4.2946200,0.0495744,-0.0495744,933.3770000,31.9885000,-31.9885000,1
2125,HD 2638 b,HD 2638,1,3,0,1,Published Confirmed,0,3.44420000,0.00020000,-0.00020000,0,0.040000,0.000000,0.000000,0,,,,,133.48860,9.53490,-9.53490,0,0.000000,,,0,0.77,0.09,-0.09,0,0.130,,,0,[Fe/H],,,,,,,,,-68.03566,108.54273,247.3852499,0.0691155,-0.0691155,54.9621000,0.1556000,-0.1547000,1
2126,HD 2638 b,HD 2638,0,3,0,1,Published Confirmed,0,3.45800000,0.00810000,-0.00830000,0,0.044000,,,0,,,,,158.91420,,,0,0.187000,,,0,0.92,,,0,,,,,,,,,,,,,,-68.03566,108.54273,247.3852499,0.0691155,-0.0691155,54.9621000,0.1556000,-0.1547000,1
2127,HD 2638 b,HD 2638,0,3,0,1,Published Confirmed,0,3.44420000,0.00020000,-0.00020000,0,0.044000,,,0,,,,,152.55000,,,0,0.000000,,,0,0.93,,,0,0.160,0.050,-0.050,0,[Fe/H],3.000,,,0,,,,,-68.03566,108.54273,247.3852499,0.0691155,-0.0691155,54.9621000,0.1556000,-0.1547000,1
2136,HD 27894 b,HD 27894,0,1,0,1,Published Confirmed,0,17.99100000,0.00700000,-0.00700000,0,0.122000,,,0,,,,,197.05000,,,0,0.049000,0.008000,-0.008000,0,0.80,,,0,0.300,0.070,-0.070,0,[Fe/H],3.900,,,0,,,,,-42.00943,270.09987,325.7145651,0.0763298,-0.0763298,43.8214000,0.0593000,-0.0591000,1
2137,HD 27894 b,HD 27894,0,1,0,1,Published Confirmed,0,17.99040000,0.00770000,-0.00770000,0,0.125000,,,0,,,,,205.00000,,,0,0.048600,0.008600,-0.008600,0,,,,,,,,,,,,,,,,,,-42.00943,270.09987,325.7145651,0.0763298,-0.0763298,43.8214000,0.0593000,-0.0591000,1
2159,HD 2952 b,HD 2952,1,1,0,1,Published Confirmed,0,311.60001000,1.80000000,-1.80000000,0,1.230000,0.020000,-0.020000,0,,,,,435.42710,82.63580,-82.63580,0,0.130000,0.090000,-0.090000,0,1.97,0.38,-0.38,0,0.000,,,0,[Fe/H],,,,,,,,,-7.88298,120.28313,80.3310220,0.0577472,-0.0577472,110.1030000,0.6570000,-0.6490000,1
2160,HD 2952 b,HD 2952,0,1,0,1,Published Confirmed,0,311.60000000,1.70000000,-1.90000000,0,1.200000,,,0,,,,,508.50000,,,0,0.129000,0.099000,-0.085000,0,2.54,0.12,-0.09,0,0.000,0.040,-0.040,0,[Fe/H],,,,,,,,,-7.88298,120.28313,80.3310220,0.0577472,-0.0577472,110.1030000,0.6570000,-0.6490000,1
2167,HD 30562 b,HD 30562,0,1,0,1,Published Confirmed,0,1159.20000000,2.80000000,-2.80000000,0,2.315000,0.004000,-0.004000,0,,,,,436.36200,14.93700,-14.93700,0,0.778000,0.013000,-0.013000,0,1.23,0.03,-0.03,0,0.290,0.060,-0.060,0,[Fe/H],3.600,0.500,-0.500,0,,,,,-29.82337,203.39812,398.7628439,0.1317785,-0.1317785,26.1597000,0.0564000,-0.0563000,1
2168,HD 30562 b,HD 30562,0,1,0,1,Published Confirmed,0,1157.00000000,27.00000000,-27.00000000,0,2.300000,0.020000,-0.020000,0,,,,,410.00070,25.42640,-25.42640,0,0.760000,0.050000,-0.050000,0,1.22,0.04,-0.04,0,0.243,0.040,-0.040,0,[Fe/H],4.000,,,0,,,,,-29.82337,203.39812,398.7628439,0.1317785,-0.1317785,26.1597000,0.0564000,-0.0563000,1
2169,HD 30562 b,HD 30562,1,1,0,1,Published Confirmed,0,1157.00000000,27.00000000,-27.00000000,0,2.340000,0.060000,-0.060000,0,,,,,387.75260,44.49620,-44.49620,0,0.760000,0.050000,-0.050000,0,1.12,0.07,-0.07,0,0.200,,,0,[Fe/H],,,,,,,,,-29.82337,203.39812,398.7628439,0.1317785,-0.1317785,26.1597000,0.0564000,-0.0563000,1
2174,HD 31253 b,HD 31253,0,1,0,1,Published Confirmed,0,468.70000000,2.20000000,-3.50000000,0,1.295000,0.024000,-0.025000,0,,,,,141.75147,20.02319,-20.02319,0,0.440000,0.120000,-0.170000,0,1.33,0.07,-0.07,0,0.140,0.058,-0.058,0,[Fe/H],,,,,,,,,-19.04397,187.39250,99.7963544,0.0685253,-0.0685253,58.1438000,0.1507000,-0.1498000,1
2175,HD 31253 b,HD 31253,1,1,0,1,Published Confirmed,0,466.00000000,3.00000000,-3.00000000,0,1.260000,0.020000,-0.020000,0,,,,,197.05460,38.13960,-38.13960,0,0.300000,0.200000,-0.200000,0,1.70,0.25,-0.25,0,0.170,,,0,[Fe/H],,,,,,,,,-19.04397,187.39250,99.7963544,0.0685253,-0.0685253,58.1438000,0.1507000,-0.1498000,1
2176,HD 31253 b,HD 31253,0,1,0,1,Published Confirmed,0,466.00000000,3.00000000,-3.00000000,0,1.260000,0.006000,-0.006000,0,,,,,158.90800,22.24720,-22.24720,0,0.300000,0.200000,-0.200000,0,1.23,0.05,-0.05,0,0.160,,,0,[Fe/H],3.000,,,0,,,,,-19.04397,187.39250,99.7963544,0.0685253,-0.0685253,58.1438000,0.1507000,-0.1498000,1
2195,HD 32518 b,HD 32518,1,1,0,1,Published Confirmed,0,157.54000000,0.38000000,-0.38000000,0,0.590000,0.030000,-0.030000,0,,,,,966.16000,216.12000,-216.12000,0,0.010000,0.030000,-0.030000,0,1.13,0.18,-0.18,0,-0.150,0.040,-0.040,0,[Fe/H],5.830,2.580,-2.580,0,,,,,17.12156,142.12315,87.3595495,0.0297590,-0.0297590,122.1150000,0.3060000,-0.3060000,1
2198,HD 330075 b,HD 330075,1,1,0,1,Published Confirmed,0,3.38773000,0.00008000,-0.00008000,0,0.040000,0.000000,0.000000,0,,,,,152.55840,6.35660,-6.35660,0,0.000000,,,0,0.47,0.04,-0.04,0,0.050,,,0,[Fe/H],,,,,,,,,3.37645,329.80573,250.4810904,0.0896551,-0.0896551,45.2989000,0.0918000,-0.0913000,1
2199,HD 330075 b,HD 330075,0,1,0,1,Published Confirmed,0,3.38773000,0.00008000,-0.00008000,0,0.039000,,,0,,,,,197.05000,,,0,0.000000,,,0,0.70,0.10,-0.10,0,0.080,0.060,-0.060,0,[Fe/H],6.200,,,0,,,,,3.37645,329.80573,250.4810904,0.0896551,-0.0896551,45.2989000,0.0918000,-0.0913000,1
2207,HD 33283 b,HD 33283,0,2,0,1,Published Confirmed,0,18.17900000,0.00700000,-0.00700000,0,0.145000,,,0,,,,,104.88000,,,0,0.480000,0.050000,-0.050000,0,1.24,0.10,-0.10,0,0.366,0.050,-0.050,0,[Fe/H],,,,,,,,,-33.50524,228.49712,72.6491530,0.0494206,-0.0494206,89.8623000,0.2335000,-0.2324000,1
2208,HD 33283 b,HD 33283,0,2,0,1,Published Confirmed,0,18.17900000,0.00700000,-0.00700000,0,0.150000,0.000000,0.000000,0,,,,,117.59710,12.71320,-12.71320,0,0.480000,0.050000,-0.050000,0,1.47,0.18,-0.18,0,0.340,,,0,[Fe/H],,,,,,,,,-33.50524,228.49712,72.6491530,0.0494206,-0.0494206,89.8623000,0.2335000,-0.2324000,1
2209,HD 33283 b,HD 33283,1,2,0,1,Published Confirmed,0,18.19910000,0.00170000,-0.00170000,0,0.150800,0.008700,-0.008700,0,,,,,104.56607,22.56593,-22.56593,0,0.399000,0.056000,-0.056000,0,1.38,0.24,-0.24,0,0.350,,,0,[Fe/H],3.630,0.480,-0.480,0,,,,,-33.50524,228.49712,72.6491530,0.0494206,-0.0494206,89.8623000,0.2335000,-0.2324000,1
2283,HD 40307 b,HD 40307,0,1,0,1,Published Confirmed,0,4.31230000,0.00039167,-0.00039167,0,0.047524,0.000003,-0.000003,0,,,,,4.00000,0.80000,-0.70000,0,0.196400,0.054187,-0.054187,0,0.79,0.09,-0.09,0,-0.323,0.014,-0.014,0,[M/H],,,,,,,,,-30.34064,268.81455,79.7896257,0.0620977,-0.0620977,12.9363000,0.0047000,-0.0046000,1
2284,HD 40307 b,HD 40307,1,1,0,1,Published Confirmed,0,4.31230000,0.00110000,-0.00120000,0,0.046800,0.002400,-0.002300,0,,,,,4.00000,0.80000,-0.70000,0,0.200000,0.140000,-0.160000,0,0.77,0.05,-0.05,0,-0.310,0.030,-0.030,0,[Fe/H],4.500,,,0,,,,,-30.34064,268.81455,79.7896257,0.0620977,-0.0620977,12.9363000,0.0047000,-0.0046000,1
2285,HD 40307 b,HD 40307,0,1,0,1,Published Confirmed,0,4.31150000,0.00027000,-0.00027000,0,0.047500,0.001100,-0.001100,0,,,,,3.81000,0.30000,-0.30000,0,0.168000,,,1,0.77,,,0,-0.310,0.030,-0.030,0,[Fe/H],,,,,,,,,-30.34064,268.81455,79.7896257,0.0620977,-0.0620977,12.9363000,0.0047000,-0.0046000,1
2286,HD 40307 c,HD 40307,0,1,0,1,Published Confirmed,0,9.61830000,0.00168250,-0.00168250,0,0.081130,0.000020,-0.000020,0,,,,,6.60000,1.10000,-1.00000,0,0.057770,0.036090,-0.036090,0,0.79,0.09,-0.09,0,-0.323,0.014,-0.014,0,[M/H],,,,,,,,,-30.34064,268.81455,79.7896257,0.0620977,-0.0620977,12.9363000,0.0047000,-0.0046000,1
2287,HD 40307 c,HD 40307,1,1,0,1,Published Confirmed,0,9.61840000,0.00500000,-0.00490000,0,0.079900,0.004000,-0.004000,0,,,,,6.60000,1.10000,-1.00000,0,0.060000,0.110000,-0.060000,0,0.77,0.05,-0.05,0,-0.310,0.030,-0.030,0,[Fe/H],4.500,,,0,,,,,-30.34064,268.81455,79.7896257,0.0620977,-0.0620977,12.9363000,0.0047000,-0.0046000,1
2288,HD 40307 c,HD 40307,0,1,0,1,Published Confirmed,0,9.62070000,0.00120000,-0.00120000,0,0.081200,0.001800,-0.001800,0,,,,,6.43000,0.44000,-0.44000,0,0.103000,,,1,0.77,,,0,-0.310,0.030,-0.030,0,[Fe/H],,,,,,,,,-30.34064,268.81455,79.7896257,0.0620977,-0.0620977,12.9363000,0.0047000,-0.0046000,1
2289,HD 40307 d,HD 40307,0,1,0,1,Published Confirmed,0,20.43210000,0.00756060,-0.00756060,0,0.134070,0.000030,-0.000030,0,,,,,9.50000,1.70000,-1.50000,0,0.067280,0.035140,-0.035140,0,0.79,0.09,-0.09,0,-0.323,0.014,-0.014,0,[M/H],,,,,,,,,-30.34064,268.81455,79.7896257,0.0620977,-0.0620977,12.9363000,0.0047000,-0.0046000,1
2290,HD 40307 d,HD 40307,1,1,0,1,Published Confirmed,0,20.43200000,0.02200000,-0.02400000,0,0.132100,0.006600,-0.006600,0,,,,,9.50000,1.70000,-1.50000,0,0.070000,0.110000,-0.070000,0,0.77,0.05,-0.05,0,-0.310,0.030,-0.030,0,[Fe/H],4.500,,,0,,,,,-30.34064,268.81455,79.7896257,0.0620977,-0.0620977,12.9363000,0.0047000,-0.0046000,1
2291,HD 40307 d,HD 40307,0,1,0,1,Published Confirmed,0,20.41850000,0.00520000,-0.00520000,0,0.134000,0.002900,-0.002900,0,,,,,8.74000,0.58000,-0.58000,0,0.122000,,,1,0.77,,,0,-0.310,0.030,-0.030,0,[Fe/H],,,,,,,,,-30.34064,268.81455,79.7896257,0.0620977,-0.0620977,12.9363000,0.0047000,-0.0046000,1
2292,HD 40307 f,HD 40307,0,1,0,1,Published Confirmed,0,51.56000000,0.14000000,-0.14000000,0,0.248500,0.005400,-0.005400,0,,,,,3.63000,0.60000,-0.60000,0,0.352000,,,1,0.77,,,0,-0.310,0.030,-0.030,0,[Fe/H],,,,,,,,,-30.34064,268.81455,79.7896257,0.0620977,-0.0620977,12.9363000,0.0047000,-0.0046000,1
2293,HD 40307 f,HD 40307,0,1,0,1,Published Confirmed,0,51.77680000,0.17210000,-0.17210000,0,0.249100,0.000600,-0.000600,0,,,,,5.20000,1.50000,-1.60000,0,0.061750,0.045340,-0.045340,0,0.79,0.09,-0.09,0,-0.323,0.014,-0.014,0,[M/H],,,,,,,,,-30.34064,268.81455,79.7896257,0.0620977,-0.0620977,12.9363000,0.0047000,-0.0046000,1
2294,HD 40307 f,HD 40307,1,1,0,1,Published Confirmed,0,51.76000000,0.50000000,-0.46000000,0,0.247000,0.011000,-0.014000,0,,,,,5.20000,1.50000,-1.60000,0,0.020000,0.200000,-0.020000,0,0.77,0.05,-0.05,0,-0.310,0.030,-0.030,0,[Fe/H],4.500,,,0,,,,,-30.34064,268.81455,79.7896257,0.0620977,-0.0620977,12.9363000,0.0047000,-0.0046000,1
2295,HD 40307 g,HD 40307,0,1,0,1,Published Confirmed,1,196.34300000,2.18170000,-2.18170000,0,0.606900,0.000960,-0.000960,0,,,,,7.10000,2.60000,-2.60000,0,0.220500,0.111300,-0.111300,0,0.79,0.09,-0.09,0,-0.323,0.014,-0.014,0,[M/H],,,,,,,,,-30.34064,268.81455,79.7896257,0.0620977,-0.0620977,12.9363000,0.0047000,-0.0046000,1
2296,HD 40307 g,HD 40307,1,1,0,1,Published Confirmed,1,197.80000000,5.70000000,-9.00000000,0,0.600000,0.034000,-0.033000,0,,,,,7.10000,2.60000,-2.60000,0,0.290000,0.310000,-0.290000,0,0.77,0.05,-0.05,0,-0.310,0.030,-0.030,0,[Fe/H],4.500,,,0,,,,,-30.34064,268.81455,79.7896257,0.0620977,-0.0620977,12.9363000,0.0047000,-0.0046000,1
2324,HD 4313 b,HD 4313,0,1,0,1,Published Confirmed,0,356.00000000,2.60000000,-2.60000000,0,1.130000,0.020000,-0.020000,0,,,,,950.31170,136.66690,-136.66690,0,0.040000,0.040000,-0.040000,0,2.47,0.52,-0.52,0,0.110,,,0,[Fe/H],,,,,,,,,-54.99882,120.44208,9.0943526,0.1065173,-0.1065173,136.3080000,1.6455000,-1.6455000,1
2325,HD 4313 b,HD 4313,1,1,0,1,Published Confirmed,0,356.21000000,0.88000000,-0.88000000,0,1.157000,0.097000,-0.097000,0,,,,,612.45841,28.60470,-28.60470,0,0.147000,0.047000,-0.047000,0,1.63,,,0,,,,,,,,,,,,,,-54.99882,120.44208,9.0943526,0.1065173,-0.1065173,136.3080000,1.6455000,-1.6455000,1
2326,HD 4313 b,HD 4313,0,1,0,1,Published Confirmed,0,356.00000000,2.60000000,-2.60000000,0,1.190000,0.030000,-0.030000,0,,,,,730.97800,63.56330,-63.56330,0,0.041000,0.037000,-0.037000,0,1.72,0.12,-0.12,0,0.140,0.030,-0.030,0,[Fe/H],2.000,0.500,-0.500,0,,,,,-54.99882,120.44208,9.0943526,0.1065173,-0.1065173,136.3080000,1.6455000,-1.6455000,1
2347,HD 47186 b,HD 47186,0,1,0,1,Published Confirmed,0,4.08450000,0.00020000,-0.00020000,0,0.050000,,,0,,,,,22.78000,,,0,0.038000,0.020000,-0.020000,0,,,,,,,,,,,,,,,,,,-15.30712,236.50396,263.8325178,0.0595654,-0.0595654,37.4574000,0.0463000,-0.0461000,1
2348,HD 47186 b,HD 47186,1,1,0,1,Published Confirmed,0,4.08450000,0.00020000,-0.00020000,0,0.050000,0.000000,0.000000,0,,,,,22.24810,0.00000,0.00000,0,0.040000,0.020000,-0.020000,0,0.96,0.05,-0.05,0,0.240,,,0,[Fe/H],,,,,,,,,-15.30712,236.50396,263.8325178,0.0595654,-0.0595654,37.4574000,0.0463000,-0.0461000,1
2349,HD 47186 c,HD 47186,1,1,0,1,Published Confirmed,0,1353.60000000,57.10000000,-57.10000000,0,2.395000,,,0,,,,,111.42000,,,0,0.249000,0.073000,-0.073000,0,,,,,,,,,,,,,,,,,,-15.30712,236.50396,263.8325178,0.0595654,-0.0595654,37.4574000,0.0463000,-0.0461000,1
